"Plot Title:  10799580"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799580, SEN S/N: 10799580)","RH, % (LGR S/N: 10799580, SEN S/N: 10799580)","Coupler Detached (LGR S/N: 10799580)","End Of File (LGR S/N: 10799580)"
458,11/29/17 05:52:28 AM,19.056,41.583,,
459,11/29/17 05:53:28 AM,19.056,41.583,,
460,11/29/17 05:54:28 AM,19.056,41.647,,
461,11/29/17 05:55:28 AM,19.056,41.647,,
462,11/29/17 05:56:28 AM,19.056,41.454,,
463,11/29/17 05:57:28 AM,19.032,40.227,,
464,11/29/17 05:58:28 AM,18.937,39.247,,
465,11/29/17 05:59:28 AM,18.747,39.162,,
466,11/29/17 06:00:28 AM,18.461,39.326,,
467,11/29/17 06:01:28 AM,18.129,39.549,,
468,11/29/17 06:02:28 AM,17.796,39.899,,
469,11/29/17 06:03:28 AM,17.463,40.249,,
470,11/29/17 06:04:28 AM,17.130,40.598,,
471,11/29/17 06:05:28 AM,16.820,40.948,,
472,11/29/17 06:06:28 AM,16.511,41.233,,
473,11/29/17 06:07:28 AM,16.225,41.488,,
474,11/29/17 06:08:28 AM,15.939,41.424,,
475,11/29/17 06:09:28 AM,15.700,41.397,,
476,11/29/17 06:10:28 AM,15.461,41.370,,
477,11/29/17 06:11:28 AM,15.294,41.670,,
478,11/29/17 06:12:28 AM,15.127,41.968,,
479,11/29/17 06:13:28 AM,14.936,42.137,,
480,11/29/17 06:14:28 AM,14.792,42.247,,
481,11/29/17 06:15:28 AM,14.625,42.355,,
482,11/29/17 06:16:28 AM,14.457,42.430,,
483,11/29/17 06:17:28 AM,14.314,42.477,,
484,11/29/17 06:18:28 AM,14.170,42.555,,
